Price,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_200,Volatility_30,RSI_14,BB_MID,BB_UPPER,BB_LOWER,ATR_14
Ticker,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,
8/7/2024,205.7034411,212.4044675,205.196396,208.6065674,63516400.0,214.66233522000002,212.53431061,,0.017386345161011892,40.19207048365551,220.284629825,235.46946984065693,205.09978980934306,6.975141878571433
8/8/2024,211.8775452,212.9612379,207.6222984,212.0763855,47161100.0,214.24675294,212.998013612,,0.01726529639313015,45.237726496315574,219.57575378500002,234.91023435652244,204.2412732134776,7.106519900000003
8/9/2024,210.873399,215.5263266,210.744146,214.9894562,42201600.0,214.07574921999998,213.51401275800004,,0.017430871357553133,49.118744775721495,218.86489029,233.62698155554125,204.10279902445876,7.115041435714289
8/12/2024,215.069065,218.4931165,214.6012411,216.5222931,38028100.0,214.03019104999998,214.040784304,,0.017177765869345246,51.08324230364086,218.03878479,231.224878183387,204.85269139661298,7.090505878571433
8/13/2024,217.9954395,220.8621029,217.9954395,220.2449799,44155300.0,214.30122529,214.622920536,,0.01664123879699267,55.569836755624756,217.37793426500002,228.46756514868724,206.2883033813128,6.840890814285716
8/14/2024,219.5482198,221.9968154,218.6822397,220.6928864,41960600.0,214.2909485,215.178620916,,0.016388775281026845,56.09165797945002,217.034761815,227.1830134018408,206.88651022815918,6.635218978571432
8/15/2024,223.5595464,224.306072,221.7280586,223.6789856,46414000.0,214.94913179,215.78768005999999,,0.016536778627246743,59.50621052484859,217.07453614000002,227.32502666196513,206.82404561803492,6.646169007142861
8/16/2024,222.8827155,225.7792389,222.613962,225.0028534,44340200.0,215.59056856,216.39299255999998,,0.016092560680812103,60.95587510065808,217.17404099499998,227.70212246467426,206.6459595253257,6.620155028571434
8/19/2024,224.6743562,224.9431097,222.0067634,224.8435669,40687800.0,217.26895143000002,217.022758796,,0.016047254789126022,60.67442345132107,217.282979595,228.0916337211914,206.4743254688086,6.535185792857145
8/20/2024,224.7241311,226.1176396,224.4056062,225.4606934,30299000.0,219.21186677999998,217.616945504,,0.016039735979173672,61.417709772841626,217.37057877999996,228.42413064966655,206.31702691033337,6.300976792857144
8/21/2024,225.4706813,226.9239095,224.0074896,225.3512268,34765500.0,220.88633272,218.283907478,,0.015635135162631743,61.19675592983877,217.77433397,229.38903652457924,206.15963141542073,5.979517650000001
8/22/2024,226.7347608,227.282216,222.8627818,223.4898682,43695300.0,222.02768099,218.63466523,,0.015125504100276676,57.414404232679495,218.13721696500002,229.99991166987374,206.2745222601263,5.734879435714286
8/23/2024,224.6146429,227.1627814,223.2908023,225.7891693,38677300.0,223.1076523,218.91369324400003,,0.015049650202303647,60.64982422704319,218.59170076,230.91020171100297,206.27319980899705,4.317020250000001
8/26/2024,225.7095414,226.2271368,222.8528414,226.127594,30602200.0,224.06818239,219.17622498199998,,0.014704621505412031,61.11806230306014,219.04918672,231.78777580656686,206.31059763343313,3.9245833571428586
8/27/2024,224.9530684,227.789872,223.8482098,226.9736633,35934600.0,224.74105073,219.49047546999998,,0.014721217671010586,62.32504584978447,219.52113801000002,232.71474935016178,206.32752666983825,3.691268407142857
8/28/2024,226.8641642,228.7951796,224.6345354,225.4407959,38052200.0,225.21584167999998,219.69095245999998,,0.014031807632801001,58.76577334036229,219.75339509,233.20254412717253,206.30424605282747,3.607104457142859
8/29/2024,229.0340864,231.841015,227.8197367,228.7255096,51906300.0,225.72049407999998,220.004448858,,0.013739522978228658,63.56718535715937,220.334812935,234.29611605319295,206.37350981680706,3.7226786357142863
8/30/2024,229.123653,229.3326717,226.4262003,227.9391632,52990800.0,226.01412506000003,220.39388489200002,,0.013762872934338127,61.71450939609639,220.80234680999996,235.13864709803548,206.46604652196444,3.6522926357142853
9/3/2024,227.4912604,227.9391728,220.1454429,221.7380371,50190600.0,225.70357208000001,220.70284485200003,,0.014681664578148118,49.46981130385408,221.486261755,234.5077969733076,208.46472653669238,3.8990012142857142
9/4/2024,220.6331648,220.752604,216.4725207,219.8269196,43840200.0,225.1401947,220.96065765800003,,0.014735019308758176,46.413440296790704,222.17603074,233.03203723716967,211.3200242428303,4.038354121428573
9/5/2024,220.6033126,224.4354685,220.4938216,221.3498383,36615400.0,224.74005585,221.230436102,,0.013783143302340126,49.11154675603008,222.813194285,231.61790447201233,214.0084840979877,4.109451500000001
9/6/2024,222.9125635,224.1965962,218.7519344,219.7970734,48423000.0,224.37077637000002,221.38604340199998,,0.01381951354339776,46.53860342261626,223.19922868000003,230.5844393386053,215.81401802139476,4.272264707142857
9/9/2024,219.7970783,220.2449907,215.7061169,219.8866577,67180000.0,223.78052521,221.526540534,,0.013816561511523726,46.71205826848127,223.44408875500002,229.95634410754369,216.93183340245636,4.382463549999999
9/10/2024,217.9058575,220.4539959,215.7260002,219.0903473,51591000.0,223.07680054000002,221.720308844,,0.013836958938854501,45.30495174504927,223.57249146500004,229.59279126323855,217.55219166676153,4.5978894285714285
9/11/2024,220.434102,222.0565408,216.8806326,221.62854,44587100.0,222.54228821,221.84295014000003,,0.013982477895381519,50.43049005806937,223.64166946999998,229.5313562286036,217.75198271139635,4.759281449999999
9/12/2024,221.4692836,222.5144226,218.8017058,221.7380371,37455600.0,222.17201233,221.89778839600004,,0.013720234391010147,50.64536320503445,223.69392700499998,229.4912735060095,217.89658050399046,4.708801635714282
9/13/2024,222.5442675,223.0021281,220.8820056,221.4692688,36766600.0,221.44638824999998,221.921799322,,0.013345088072636827,50.07161775723342,223.583441165,229.4655919373715,217.70129039262852,4.583669021428567
9/16/2024,215.5368838,216.2137416,212.9290256,215.3179169,59357400.0,220.18426362,221.727537238,,0.014264785041475169,39.142102040099694,223.09919434,229.99637644422214,216.20201223577786,4.952665292857138
9/17/2024,214.7505453,215.8952119,213.5063359,215.7857208,45519300.0,219.58903199000002,221.51320252000002,,0.011051227769984283,40.2109329905371,222.64630203500002,230.21778114298976,215.07482292701027,4.841751992857136
9/18/2024,216.5421951,221.6782948,216.5322317,219.6676483,59894900.0,219.57310486,221.359406132,,0.01125558996747664,48.32180705149564,222.35664978,229.9180234533627,214.7952761066373,4.965461264285707
9/19/2024,223.9477379,228.7553647,223.589405,227.8097534,66781300.0,220.21909637,221.282948918,,0.012816200143254334,60.44295367812845,222.47957611,230.3206943988487,214.63845782115132,5.157425357142851
9/20/2024,228.9046728,232.0102147,226.5655531,227.142868,318679900.0,220.95367583,221.30072815199998,,0.012595358467450827,59.21780753055106,222.6622261,230.76814696214487,214.55630523785513,5.338724657142854
9/23/2024,226.2868481,228.3870741,224.763937,225.4208832,54146000.0,221.50709838000003,221.22501129399998,,0.01253300376196504,56.0581241336227,222.64381179499998,230.72144707100443,214.56617651899552,5.04082517142857
9/24/2024,227.590796,228.2875655,224.6843244,226.3167267,43556100.0,222.22973631999997,221.090457766,,0.012498676409826095,57.33357865742237,222.65326842999997,230.74850012898642,214.55803673101352,4.922091221428567
9/25/2024,223.8880184,226.2370864,222.9822454,225.3213501,42308700.0,222.59901733,220.92764496,,0.012184608649258594,55.40912421397878,222.57065276999998,230.5125076276623,214.62879791233766,4.831086392857137
9/26/2024,226.2470366,227.4414746,224.3657926,226.4660187,36636700.0,223.07181548999998,220.905838626,,0.012207646991581937,57.18876899860009,222.62191390999996,230.65448744147682,214.5893403785231,4.661873549999996
9/27/2024,227.4016661,228.4567532,226.2470361,226.7347565,34026000.0,223.59836426,220.982863774,,0.011974195882533682,57.61644840785964,222.522376255,230.2811616623355,214.76359084766452,4.495505214285712
9/30/2024,228.9743444,231.920639,228.5861517,231.920639,54541900.0,225.25863647,221.16102142800003,,0.01262031002234331,64.90282182468954,222.72145004500004,231.2332031772454,214.20969691275468,4.528211414285711
10/1/2024,228.4567582,228.5861456,222.7035351,225.1620941,63285000.0,226.19627379999997,221.21096741200003,,0.013774632185049108,52.28682517378877,222.892652895,231.45868932587013,214.32661646412987,4.816868249999997
10/2/2024,224.8435547,226.3166943,221.986855,225.7294312,32880600.0,226.80245209,221.251381842,,0.013773225569168907,53.110780478329744,223.18777847500002,231.71571725227435,214.6598396977257,4.860948428571427
10/3/2024,224.0970444,225.7593064,222.2854834,224.624588,34044200.0,226.48393554999998,221.398351142,,0.013803525090559397,51.25450870972371,223.35151595999997,231.85659137650188,214.84644054349806,4.957641321428572
10/4/2024,226.8442696,226.9438125,223.0917447,225.7493744,37245100.0,226.34458619000003,221.588694464,,0.013742682066698871,53.05344864906882,223.64913101000002,232.04639411134863,215.2518679086514,4.62277165
10/7/2024,223.4600206,224.6445105,220.3047072,220.6630402,39505400.0,225.86880189,221.66796539999999,,0.014228278939510376,44.97113689702033,223.687950135,232.01889467607634,215.35700559392365,4.8410424500000016
10/8/2024,223.2609448,224.933155,222.2158059,224.7241364,31855700.0,225.70954286,221.82289063200002,,0.014645668953101381,51.34460801932871,223.96963958999999,232.02237076006088,215.9169084199391,4.725152507142858
10/9/2024,224.1866374,228.6857032,223.7884965,228.4766693,33591100.0,226.02507477999998,222.041731268,,0.01495084413056902,56.37276767709509,224.31204605500002,232.52639168909883,216.09770042090122,4.425830385714286
10/10/2024,226.7248158,228.4368491,226.117641,227.9789734,28183500.0,226.17637025,222.18539765000003,,0.01489936353254953,55.55277852518681,224.62409287,232.9006529511618,216.3475327888382,4.2054280071428565
10/11/2024,228.2377733,228.3472643,226.2868463,226.4958801,31759200.0,226.15248261000002,222.373372198,,0.014707751955211243,53.07524330850768,224.875423435,233.053303789054,216.69754308094596,4.093805214285713
10/14/2024,227.6405539,230.6565164,227.5410263,230.2285156,39882100.0,225.98327027,222.60617279599998,,0.015004144797298365,58.13569963682967,225.62095337,232.78611132595674,218.45579541404325,4.1336191571428555
10/15/2024,232.5278147,236.3898457,231.2935535,232.7667084,64751400.0,226.74373169999998,223.10031220000002,,0.0141756418631977,61.199880683435595,226.47000275,232.69008717631496,220.24991832368502,4.335536928571427
10/16/2024,230.5271095,231.0446896,228.775253,230.7062683,34082200.0,227.24141541,223.59380676800004,198.110703202,0.014181565955972955,57.51939635439433,227.02193374999996,232.62937714824102,221.4144903517589,4.400949314285713
10/17/2024,232.3486389,232.7667067,229.4521309,231.0745697,32993800.0,227.88641358,224.043166814,198.34566856450002,0.014147269797807276,58.005550894088415,227.18517456499998,233.07229697930723,221.29805215069274,4.479867792857141
10/18/2024,235.0858881,235.0858881,232.9259424,233.9113617,46431500.0,228.70261231,224.479866338,198.601709519,0.014183824416449938,61.646368821015336,227.52359925000002,234.1342075858283,220.91299091417173,4.395970357142856
10/21/2024,233.3639114,235.7528025,233.3639114,235.3845062,36254500.0,230.17475890999998,224.88776733799997,198.87671791100001,0.014199291244134913,63.419961039548255,228.02178040000004,235.41999400132588,220.6235667986742,3.908240871428571
10/22/2024,232.8065348,235.1257432,231.5225173,234.7674103,38846600.0,231.17908629999997,225.252669682,199.15226020850002,0.014185910326482042,62.123980274225175,228.44431458000003,236.3783855904424,220.51024356955764,3.874822985714285
10/23/2024,232.9956371,234.0507242,226.7049069,229.6910095,52287000.0,231.30052032000003,225.44159027400002,199.380704346,0.014729961261227463,52.601341109122814,228.66279755,236.47448499100292,220.85111010899706,4.202585871428569
10/24/2024,228.9146137,229.750734,227.3518946,229.5018921,31109500.0,231.45281218999997,225.617770388,199.6102853395,0.014734399498856986,52.279832570678906,228.81459122,236.56428193292697,221.06490050707305,4.098783842857139
10/25/2024,228.6757507,232.1396256,228.50654,230.3380127,38802300.0,231.83702544999997,225.75095093,199.83884101900003,0.014733057785880495,53.62929715461002,228.99475402999997,236.7083105443411,221.28119751565885,3.9693851571428524
10/28/2024,232.2391553,233.642612,231.4727181,232.3187714,36087100.0,232.04605103,225.89726929,200.08027534549998,0.013709176157592705,56.74960164622024,229.01466065,236.7619915332979,221.2673297667021,3.900419764285711
10/29/2024,232.0201728,233.2444706,231.2437874,232.5875244,35417200.0,232.02813263,226.05214844,200.32141723700002,0.013711591403409126,57.170716479297404,229.38593216500004,237.06730581846315,221.70455851153693,3.693525228571425
10/30/2024,231.5324399,232.3884566,228.4866177,229.0340729,47070900.0,231.86091309000003,226.12361602999997,200.55614570699998,0.01376859824140836,50.20959939918767,229.55116425,237.04114919154352,222.06117930845647,3.81794511428571
10/31/2024,228.2775984,228.765334,224.3259879,224.8634949,64370100.0,231.23980561,226.113861392,200.77473137,0.012481187534760081,43.51299265583679,229.56310959500001,237.02070395919475,222.10551523080528,4.007064185714283
11/1/2024,219.9463801,224.306095,219.2496258,221.8773956,65276700.0,230.036409,226.08161194000002,200.94888633800002,0.01269592660951953,39.45541079783128,229.36951065500003,237.4213251293328,221.31769618066724,4.110866528571427
11/4/2024,219.9662729,221.7579223,218.6922037,220.9815369,44944500.0,228.59611207000003,225.98545929199997,201.10403495900002,0.012646119442471024,38.30146947339274,229.38543549000002,237.36568817675902,221.40518280324102,3.8982852285714285
11/5/2024,220.7725057,222.9125397,220.1155596,222.414856,28111300.0,227.36085664,225.911204532,201.2547981275,0.012685604518638614,41.261447277501006,229.26997146999997,237.5936306717564,220.94631226824356,3.8129655642857125
11/6/2024,221.5787719,225.0227503,220.1653518,221.6882629,54561100.0,226.56058198,225.805496524,201.3955324565,0.012675298716580824,40.208363090691584,228.93055114999999,237.9176124968016,219.94348980319836,3.923167185714285
11/7/2024,223.589405,226.8243493,223.5296854,226.4261932,42137700.0,226.25301209,225.82520447000002,201.5633278665,0.013256686603782994,49.295857527604646,228.85291214,237.90120703669092,219.80461724330908,4.003507757142856
11/8/2024,226.3664142,227.851149,225.609108,226.1571655,38328800.0,225.83492737,225.773837588,201.731414338,0.013256936548273968,48.841926866615495,228.83597641,237.90409297976493,219.76785984023508,3.9930184642857136
11/11/2024,224.2041092,224.90163,220.7164897,223.4368286,42005600.0,224.94673309,225.683790896,201.894575654,0.01270026963848274,44.39068385060109,228.49639206,237.84914326960632,219.1436408503937,4.105781814285712
11/12/2024,223.755704,224.7920185,222.5699109,223.4368286,40398300.0,224.03166351,225.71776672599998,202.06115783799999,0.01154879038678363,44.39068385060109,228.02989807,237.4164790299016,218.6433171100984,3.6886106857142846
11/13/2024,223.2175953,225.8482561,221.9720169,224.3236694,48566200.0,223.56062316000003,225.807701722,202.2504694375,0.011563547264371667,46.24300316066504,227.71076812500002,237.14808297465964,218.2734532753404,3.794139242857142
11/14/2024,224.2240271,228.0603991,224.2040936,227.4127045,44923900.0,223.81554412,225.92895904600002,202.473273469,0.011798839948529434,52.21380444092787,227.52767486500002,236.83134757518405,218.224002154816,3.810083521428573
11/15/2024,225.5991279,226.1172927,223.4766729,224.2040863,47923700.0,224.04821319,226.017099304,202.6678375255,0.012059166400560716,46.443456092103354,227.04231109499997,235.94807825748683,218.13654393251312,3.855185828571428
11/18/2024,224.4532037,228.9273263,224.3734849,227.2134094,44633700.0,224.67140044,226.163634338,202.88245590300002,0.011534224225392822,51.82128928160113,226.63375625499998,234.63157156048888,218.63594094951108,4.049654171428571
11/19/2024,226.1770839,229.345843,225.8582238,227.4724884,36211800.0,225.17716368,226.33127716,203.08929649450002,0.011058889099817565,52.265688739871486,226.26901015999997,233.31353524726632,219.22448507273361,4.005847921428573
11/20/2024,227.2532641,229.1166444,225.090942,228.1899414,35169600.0,225.82733152999998,226.462505188,203.2916922005,0.010641895849985823,53.543626145132016,226.193956755,233.1158909564414,219.27202255355857,3.9571063071428574
11/21/2024,228.0703666,229.3458375,224.9115819,227.7116394,42108300.0,225.95587615,226.58197723399996,203.49115104749998,0.010641322410664747,52.533880867682925,226.10444412,232.89124627062787,219.31764196937215,3.872848199999999
11/22/2024,227.2532745,229.9038689,227.2532745,229.0568695,38168300.0,226.24584654999998,226.73372924799997,203.7027402505,0.01062032693980988,55.098617789741255,226.04038696000003,232.68156460776947,219.3992093122306,3.834662664285712
11/25/2024,230.6412486,232.4249101,228.9273317,232.0462494,90152800.0,227.10678862999998,227.068295898,203.925454026,0.010458848952217291,60.239945504645235,226.02676085999997,232.61460375699548,219.43891796300446,3.884705399999999
11/26/2024,232.5046243,234.736706,232.5046243,234.2285004,45986200.0,228.18595581,227.43715149,204.1675183875,0.010405686267203475,63.523449942823916,226.10880966,233.07094370686832,219.14667561313166,3.7299238357142843
11/27/2024,233.6406042,234.8562899,232.9829352,234.0989685,33498400.0,229.16348571999998,227.72577789400003,204.4194099435,0.010264417542585575,63.18987390682612,226.36205443999998,234.0977072339332,218.62640164606677,3.496871571428573
11/29/2024,233.9793884,236.9687763,233.1423635,236.4904785,28481400.0,230.07126312,227.899392396,204.68767730800002,0.010414607126469149,66.66986395536242,226.94340362000003,235.8620003418933,218.02480689810676,3.610040985714288
12/2/2024,236.430692,239.9382295,236.3210805,238.7424774,48137100.0,231.52510223,228.13138458400002,204.9686442575,0.010321913897246255,69.58573723935817,227.78665770999996,237.80930208391143,217.76401333608848,3.479789071428576
12/3/2024,238.9617062,241.901268,238.0549215,241.7916565,38861000.0,232.98292693999997,228.45880004999998,205.2725518045,0.01050825679309821,73.026595403275,228.82716369,240.1160116490202,217.53831573097978,3.595806135714288
12/4/2024,242.0108712,243.2464903,240.3966066,242.1503754,44383900.0,234.45071564,228.77547302399998,205.581976243,0.010486862478521559,73.40774948841057,229.81393966000002,242.1448734890484,217.48300583095164,3.522495028571431
12/5/2024,243.1269343,243.6749766,241.2735131,242.1802826,40033900.0,235.84974976000004,229.112651674,205.8877773295,0.00957496213360803,73.44144526182899,230.83854064500002,243.71978228619997,217.95729900380007,3.4185777428571447
12/6/2024,242.0507472,243.7646642,241.2236814,241.9809875,36870600.0,237.27668457,229.42295104999997,206.1824049385,0.009574958004734811,72.77963158490752,231.61628036000002,245.2331280143273,217.99943270567275,3.318931400000003
12/9/2024,240.9745572,246.3654236,240.8948384,245.8771515,44649200.0,238.95871277,229.80579895,206.505697404,0.009921061876828534,77.12041365941316,232.60227965999997,247.36257264967864,217.8419866703213,3.372313200000004
12/10/2024,246.0166627,247.3320007,244.4721425,246.8935547,36914800.0,240.44344330000004,230.105257264,206.8408234415,0.009855424807105608,78.10148832521145,233.775115965,249.18248831236832,218.36774361763167,3.327473128571433
12/11/2024,247.0828738,249.9128239,245.3888752,245.6180725,45205800.0,241.58240051,230.51437683199998,207.162274476,0.009943008005659124,73.82348146066505,234.88417816,250.35138549062555,219.41697082937446,3.3630621500000046
12/12/2024,246.0166786,247.8601407,244.810952,247.082901,32777500.0,242.88079376000002,230.941446228,207.4970565805,0.009422748583932708,75.48430481178025,236.02213974,251.56663783517394,220.47764164482606,3.264128800000005
12/13/2024,246.9433726,248.4081586,245.3689598,247.2522736,33155300.0,243.95697327,231.39399994,207.836011659,0.008579352113468417,75.67647197608002,237.01411819499998,252.77591315125707,221.2523232387429,3.2918862571428633
12/16/2024,247.1127786,250.4907864,246.7739698,250.1519775,51694800.0,245.09792328000003,231.882052002,208.194876405,0.008125384915236459,78.74784845712522,238.31151275500002,253.90438652028396,222.71863898971608,3.3075461285714334
12/17/2024,249.1953766,252.9321115,248.8964348,252.5833435,51356400.0,246.17709198000003,232.520458068,208.58853530999997,0.008041684821188614,80.92303784029487,239.58000946,255.49583878779168,223.66418013220834,3.4036332785714314
12/18/2024,251.2680237,253.3805197,246.8636607,247.1725616,56774100.0,246.6793106,232.969426572,208.979862977,0.009316704186573401,64.98303087422522,240.56501312,255.7473425143641,225.3826837256359,3.7353121571428596
12/19/2024,246.6245098,251.1085918,246.2159564,248.9064026,60882300.0,247.3519226,233.378021238,209.3848241435,0.00924551275789438,67.21181318986632,241.60083618000004,256.03666615001026,227.1650062099898,3.8114709142857146
12/20/2024,247.1625865,254.0979732,244.8209084,253.5897827,147495300.0,248.51280212,233.89023742399996,209.81379783749998,0.009089485043705723,72.33414808602745,242.894743345,256.7147043040244,229.07478238597562,4.215750614285715
12/23/2024,253.8688036,254.7456804,252.5534655,254.3670349,40858800.0,249.36179045999998,234.44766052,210.2380695355,0.009041660392048304,73.08563587661773,244.16025161499996,257.2615193050613,231.05898392493862,4.097598357142859
12/24/2024,254.5862313,257.2965956,254.3869266,257.2866516,23234700.0,250.40110015,234.98882324,210.666911317,0.008616355898234942,75.75024659314113,245.42227172500003,258.4728188270777,232.3717246229224,4.103289571428574
12/26/2024,257.2766787,259.1799259,256.7186621,258.1037292,27237100.0,251.64966581999997,235.49556365599997,211.09745552149997,0.008575409091538637,76.45284983411847,246.616033165,259.7230599915623,233.50900633843767,4.107561021428572
12/27/2024,256.9179492,257.7848972,252.1648333,254.6858826,42355300.0,252.40996398000001,235.975155942,211.521335603,0.009190393385068588,67.62627452746875,247.64537887,259.813298153884,235.47745958611603,4.350269099999999
12/30/2024,251.3377692,252.6032811,249.8630088,251.3078766,35557500.0,252.81552428,236.37982208000003,211.91904235950003,0.009546338292220255,60.22558610077922,248.38624877499996,259.44857037968205,237.32392717031786,4.304004
